image_name,label,tvt,image_link,x_pos,y_pos,image_uq,true,pred,prob_0,prob_1,prob_2
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_26_3.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/26_3.jpeg,26,3,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,2,0.0603,0.131,0.8086
test_TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_9_6.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_files/5.0/9_6.jpeg,9,6,TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873,1,2,0.429,0.0183,0.5527
test_TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_10_11.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_files/5.0/10_11.jpeg,10,11,TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db,1,2,0.0249,0.2319,0.7432
test_TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_7_5.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_files/5.0/7_5.jpeg,7,5,TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db,1,2,0.1093,0.2241,0.6665
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_8_5.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/8_5.jpeg,8,5,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,2,0.0391,0.4647,0.4962
test_TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_8_6.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_files/5.0/8_6.jpeg,8,6,TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db,1,2,0.0653,0.2285,0.7062
test_TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3_3_8.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3_files/5.0/3_8.jpeg,3,8,TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3,1,2,0.2698,0.2449,0.4853
test_TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_6_4.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_files/5.0/6_4.jpeg,6,4,TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873,1,2,0.1423,0.3103,0.5474
test_TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_7_11.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_files/5.0/7_11.jpeg,7,11,TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e,1,2,0.0343,0.4446,0.5212
test_TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_7_11.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_files/5.0/7_11.jpeg,7,11,TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db,1,2,0.1097,0.0763,0.814
test_TCGA-73-4662-01A-01-BS1.8080e628-4e9a-4055-9d79-d00c4bb7136d_4_3.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-73-4662-01A-01-BS1.8080e628-4e9a-4055-9d79-d00c4bb7136d_files/5.0/4_3.jpeg,4,3,TCGA-73-4662-01A-01-BS1.8080e628-4e9a-4055-9d79-d00c4bb7136d,1,1,0.1183,0.5032,0.3784
test_TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_3_7.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_files/5.0/3_7.jpeg,3,7,TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873,1,2,0.1668,0.1911,0.6421
test_TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_5_11.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_files/5.0/5_11.jpeg,5,11,TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e,1,2,0.4044,0.1749,0.4207
test_TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_6_9.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_files/5.0/6_9.jpeg,6,9,TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db,1,1,0.075,0.8069,0.1181
test_TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_15_7.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_files/5.0/15_7.jpeg,15,7,TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873,1,2,0.0769,0.0294,0.8937
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_25_4.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/25_4.jpeg,25,4,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,1,0.0266,0.495,0.4784
test_TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3_5_5.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3_files/5.0/5_5.jpeg,5,5,TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3,1,1,0.1714,0.6254,0.2032
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_3_7.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/3_7.jpeg,3,7,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,1,0.0493,0.5598,0.3909
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_4_5.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/4_5.jpeg,4,5,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,1,0.0886,0.4727,0.4387
test_TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_4_5.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_files/5.0/4_5.jpeg,4,5,TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db,1,2,0.1392,0.1924,0.6683
test_TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_12_8.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_files/5.0/12_8.jpeg,12,8,TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873,1,1,0.0881,0.5303,0.3816
test_TCGA-49-4490-01A-02-BS2.161a2ff9-e4b3-41de-b961-38ceed0f0024_9_11.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4490-01A-02-BS2.161a2ff9-e4b3-41de-b961-38ceed0f0024_files/5.0/9_11.jpeg,9,11,TCGA-49-4490-01A-02-BS2.161a2ff9-e4b3-41de-b961-38ceed0f0024,1,1,0.057,0.5842,0.3588
test_TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_9_11.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_files/5.0/9_11.jpeg,9,11,TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db,1,2,0.0826,0.232,0.6854
test_TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_9_14.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_files/5.0/9_14.jpeg,9,14,TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e,1,2,0.0387,0.3306,0.6307
test_TCGA-73-4662-01A-01-BS1.8080e628-4e9a-4055-9d79-d00c4bb7136d_6_4.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-73-4662-01A-01-BS1.8080e628-4e9a-4055-9d79-d00c4bb7136d_files/5.0/6_4.jpeg,6,4,TCGA-73-4662-01A-01-BS1.8080e628-4e9a-4055-9d79-d00c4bb7136d,1,1,0.1039,0.5018,0.3943
test_TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_6_6.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_files/5.0/6_6.jpeg,6,6,TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873,1,1,0.0783,0.5898,0.3319
test_TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_12_9.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_files/5.0/12_9.jpeg,12,9,TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e,1,2,0.1511,0.1637,0.6851
test_TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_1_9.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_files/5.0/1_9.jpeg,1,9,TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873,1,1,0.0491,0.7835,0.1673
test_TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_10_8.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_files/5.0/10_8.jpeg,10,8,TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873,1,1,0.2042,0.7144,0.0814
test_TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3_6_6.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3_files/5.0/6_6.jpeg,6,6,TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3,1,2,0.0945,0.1101,0.7953
test_TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_10_8.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_files/5.0/10_8.jpeg,10,8,TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e,1,1,0.1574,0.5416,0.301
test_TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3_1_8.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3_files/5.0/1_8.jpeg,1,8,TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3,1,1,0.1017,0.7473,0.1509
test_TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3_4_9.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3_files/5.0/4_9.jpeg,4,9,TCGA-73-7498-01A-01-TS1.19171a0b-a0db-45ef-a5f8-7ddd4ee168f3,1,2,0.0162,0.4832,0.5007
test_TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_8_9.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_files/5.0/8_9.jpeg,8,9,TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e,1,2,0.113,0.079,0.808
test_TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_8_7.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_files/5.0/8_7.jpeg,8,7,TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873,1,2,0.1201,0.0327,0.8472
test_TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_6_10.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_files/5.0/6_10.jpeg,6,10,TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db,1,1,0.0792,0.5672,0.3535
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_27_5.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/27_5.jpeg,27,5,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,2,0.0778,0.3729,0.5493
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_26_4.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/26_4.jpeg,26,4,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,2,0.0977,0.3046,0.5978
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_31_5.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/31_5.jpeg,31,5,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,2,0.109,0.0326,0.8584
test_TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_7_5.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_files/5.0/7_5.jpeg,7,5,TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873,1,2,0.0198,0.4573,0.5229
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_33_3.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/33_3.jpeg,33,3,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,1,0.1648,0.4298,0.4054
test_TCGA-49-4490-01A-02-BS2.161a2ff9-e4b3-41de-b961-38ceed0f0024_5_9.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4490-01A-02-BS2.161a2ff9-e4b3-41de-b961-38ceed0f0024_files/5.0/5_9.jpeg,5,9,TCGA-49-4490-01A-02-BS2.161a2ff9-e4b3-41de-b961-38ceed0f0024,1,1,0.0198,0.5327,0.4475
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_6_4.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/6_4.jpeg,6,4,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,1,0.2429,0.5095,0.2476
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_30_1.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/30_1.jpeg,30,1,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,1,0.0597,0.6315,0.3089
test_TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_10_7.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_files/5.0/10_7.jpeg,10,7,TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db,1,1,0.2804,0.564,0.1556
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_11_5.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/11_5.jpeg,11,5,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,2,0.0538,0.0349,0.9113
test_TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_11_15.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_files/5.0/11_15.jpeg,11,15,TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e,1,1,0.0199,0.7086,0.2715
test_TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_4_10.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873_files/5.0/4_10.jpeg,4,10,TCGA-44-3917-01A-01-BS1.1353c4bd-c266-4f07-879d-1d0e1fb08873,1,2,0.0646,0.0125,0.9229
test_TCGA-73-4662-01A-01-BS1.8080e628-4e9a-4055-9d79-d00c4bb7136d_7_11.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-73-4662-01A-01-BS1.8080e628-4e9a-4055-9d79-d00c4bb7136d_files/5.0/7_11.jpeg,7,11,TCGA-73-4662-01A-01-BS1.8080e628-4e9a-4055-9d79-d00c4bb7136d,1,1,0.0194,0.8379,0.1428
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_31_2.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/31_2.jpeg,31,2,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,2,0.0262,0.3356,0.6382
test_TCGA-L4-A4E6-01A-01-TSA.4F4C72C6-8BB1-4608-BBCA-8CC29FC25BEB_33_7.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-L4-A4E6-01A-01-TSA.4F4C72C6-8BB1-4608-BBCA-8CC29FC25BEB_files/5.0/33_7.jpeg,33,7,TCGA-L4-A4E6-01A-01-TSA.4F4C72C6-8BB1-4608-BBCA-8CC29FC25BEB,1,2,0.0661,0.4102,0.5236
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_5_4.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/5_4.jpeg,5,4,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,2,0.0124,0.1424,0.8452
test_TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_9_6.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db_files/5.0/9_6.jpeg,9,6,TCGA-49-6745-01A-01-TS1.f386fbd6-ca0e-4672-b2dc-dbc4c54ef9db,1,2,0.297,0.3061,0.3969
test_TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_12_10.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e_files/5.0/12_10.jpeg,12,10,TCGA-05-5423-01A-01-BS1.8bc9274f-19c8-4ffe-a789-7c1570d3b24e,1,2,0.2551,0.26,0.4849
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_28_4.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/28_4.jpeg,28,4,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,2,0.1675,0.1504,0.6821
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_9_4.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/9_4.jpeg,9,4,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,1,0.031,0.5839,0.3851
test_TCGA-L4-A4E6-01A-01-TSA.4F4C72C6-8BB1-4608-BBCA-8CC29FC25BEB_33_3.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-L4-A4E6-01A-01-TSA.4F4C72C6-8BB1-4608-BBCA-8CC29FC25BEB_files/5.0/33_3.jpeg,33,3,TCGA-L4-A4E6-01A-01-TSA.4F4C72C6-8BB1-4608-BBCA-8CC29FC25BEB,1,1,0.043,0.491,0.4659
test_TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_8_6.jpeg,TCGA-LUAD,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975_files/5.0/8_6.jpeg,8,6,TCGA-44-A47B-01A-01-TS1.2AC93301-1252-4255-9EA9-B49CBEB72975,1,2,0.0626,0.0229,0.9145
